movieId,imdbId,tmdbId,Average_rating,release_years,awards_won,bo_collection,duration
3197,95897,11851.0,3.25,1915,2,97008,127
3198,70511,5924.0,3.952380952380953,1929,5,82778,67
3199,50815,33734.0,3.6666666666666665,1941,6,51453,63
3200,70290,14886.0,4.3,1952,5,62684,102
3201,65724,26617.0,4.075,1985,8,53687,85
3202,65436,11900.0,5.0,1901,6,70850,109
3203,97162,10493.0,3.8333333333333335,1972,2,92565,96
3204,77269,16241.0,3.857142857142857,1947,8,58446,80
3205,54067,27632.0,3.0,1976,1,85323,109
3206,86859,22160.0,2.75,1992,4,77781,82
3207,45162,4460.0,3.0,1905,0,81097,104
3208,107659,9644.0,1.75,1932,3,50547,123
3210,83929,13342.0,3.615384615384616,1967,5,96348,92
3211,94924,35119.0,4.0,1927,5,61396,123
3213,106364,14919.0,3.85,1947,0,94319,117
3214,88707,14040.0,4.0,1989,2,99894,126
3216,66380,17343.0,5.0,1913,3,76048,129
3217,29606,22692.0,4.0,1909,1,55524,83
3218,102687,47620.0,3.6,2005,2,77526,79
3219,100318,2990.0,3.692307692307693,1960,8,65640,128
3221,83851,10831.0,4.0,1946,5,59352,106
3223,90366,33078.0,3.75,1924,1,66725,103
3224,58625,16672.0,3.75,1949,8,70194,112
3225,186975,10472.0,2.6,2012,5,75400,120
3232,16332,32600.0,4.0,1929,8,89140,115
3235,81748,13005.0,3.0,1934,5,64416,115
3238,120662,18681.0,2.0,1948,9,79189,97
3239,141399,75531.0,4.0,1936,0,96824,63
3240,156639,20468.0,2.5,2001,3,79760,79
3241,201840,14521.0,3.5,1959,8,69604,109
3243,104187,10406.0,2.375,1941,6,58191,68
3244,76095,14741.0,3.607142857142857,1926,8,65001,97
3245,58604,32015.0,4.5,1943,1,53334,72
3246,104797,1883.0,3.9655172413793114,1990,4,86043,114
3247,105417,2005.0,3.054054054054054,1940,3,93951,78
3248,108147,6279.0,2.3666666666666667,1990,8,71321,93
3249,104389,11087.0,3.411764705882353,1904,6,79855,98
3250,106246,7305.0,2.75,1954,2,63936,127
3251,88683,24735.0,3.85,1940,4,81961,68
3252,105323,9475.0,3.95,1928,1,80638,67
3253,105793,8872.0,3.391891891891892,1931,0,57513,126
3254,108525,8873.0,3.136363636363636,1991,8,92519,108
3255,104694,11287.0,3.4473684210526314,1981,4,75635,110
3256,105112,9869.0,3.53125,1949,8,80601,92
3257,103855,619.0,2.7241379310344827,2019,9,93374,89
3258,104070,9374.0,2.857142857142857,1960,6,74490,63
3259,104231,11259.0,3.1333333333333333,1952,2,96580,121
3260,104454,8293.0,3.823529411764706,2016,2,75051,64
3261,105415,11068.0,3.6666666666666665,1989,9,51904,72
3262,105665,1923.0,3.2916666666666665,1970,3,50592,107
3263,105812,10158.0,3.3793103448275863,1968,4,71909,91
3264,103893,10206.0,2.8666666666666667,1920,7,99139,75
3265,104684,11782.0,4.1,1956,8,87982,96
3266,103905,10086.0,3.25,1949,2,61839,66
3267,104815,9367.0,3.571428571428572,2019,0,89309,79
3268,105477,9876.0,1.8,2008,1,52307,63
3269,104291,10326.0,2.625,1978,0,85960,129
3270,104040,16562.0,3.6818181818181817,1963,2,88068,61
3271,105046,9609.0,3.3666666666666667,1949,8,54886,85
3272,103759,12143.0,3.3125,2017,5,70824,72
3273,134084,4234.0,2.814814814814815,1952,7,63929,125
3274,105414,9605.0,3.4545454545454546,2007,5,78089,92
3275,144117,8374.0,3.522727272727273,1947,7,83560,75
3276,171356,29076.0,1.0,1917,2,77526,104
3281,144801,113096.0,5.0,1928,6,93357,99
3282,116102,106837.0,4.0,1936,1,97783,88
3284,67848,27841.0,3.5,1915,1,63032,116
3285,163978,1907.0,3.0185185185185186,1964,8,56220,98
3286,184907,15489.0,2.1666666666666665,2018,3,98966,123
3287,220099,15655.0,3.375,1982,5,76996,105
3289,209189,36210.0,4.0,1968,5,89158,100
3292,47878,22342.0,3.5,1908,2,67604,88
3294,74455,30062.0,2.5,1926,9,97379,110
3296,62376,25934.0,3.5625,1989,1,67796,80
3298,181984,14181.0,3.3793103448275863,1958,8,66197,67
3299,162983,10385.0,2.25,1984,9,74288,118
3300,134847,2787.0,3.269230769230769,1922,6,87035,119
3301,190138,2069.0,3.2115384615384617,2005,4,72165,64
3302,159272,61416.0,4.0,2007,0,81772,105
3303,221023,79515.0,1.0,1992,9,78978,80
3304,77248,14839.0,3.333333333333333,1965,6,58443,97
3306,18773,28978.0,4.375,1960,9,98478,129
3307,21749,901.0,4.0,1912,4,90456,79
3308,87265,25010.0,3.5,1918,9,69931,95
3309,9018,36208.0,4.25,2002,9,54507,109
3310,12349,10098.0,4.4375,1950,4,64628,97
3313,84395,33374.0,3.5,1934,9,99418,66
3314,44420,43368.0,2.5,1923,3,68745,78
3316,184858,2155.0,2.227272727272727,2005,2,64860,73
3317,185014,11004.0,3.842857142857143,1939,6,74334,63
3318,158583,25212.0,3.0,1954,4,87327,97
3320,164756,139.0,4.5,1991,2,54570,74
3324,186045,25166.0,2.071428571428572,1931,3,87639,129
3325,156841,1831.0,3.0,1978,1,61210,106
3326,181151,10416.0,2.333333333333333,1912,0,69751,95
3327,218043,14271.0,3.0,2002,2,96720,73
3328,165798,4816.0,3.725,1959,0,63573,60
3329,94347,19958.0,4.0,1961,1,66626,111
3330,55471,28569.0,3.928571428571429,1929,8,73669,102
3331,85980,2193.0,4.0,1937,6,64177,128
3334,40506,11016.0,3.78125,1998,2,83126,121
3338,97372,20423.0,1.0,2007,9,52706,129
3339,74695,10839.0,3.0,2014,7,96118,118
3340,47898,36489.0,2.6666666666666665,1906,8,55881,122
3341,42276,24481.0,3.75,1964,9,59592,70
3342,86969,11296.0,4.0,1908,8,72585,104
3343,92559,61651.0,2.5,1924,9,86519,61
3344,56875,28172.0,3.5,1966,1,85864,78
3347,86005,14280.0,4.083333333333333,1962,4,77193,72
3349,39698,149687.0,4.0,1926,3,79293,78
3350,55353,29478.0,3.75,1944,5,83225,78
3351,58694,28177.0,3.0,1918,4,55549,117
3354,183523,2067.0,2.2666666666666666,1935,1,62572,93
3355,142688,622.0,3.7083333333333335,1993,2,76183,79
3357,181530,28463.0,4.75,1968,7,59092,86
3358,101698,12186.0,3.75,1963,0,63355,95
3359,78902,20283.0,4.131578947368421,1992,3,60194,129
3360,91217,5693.0,3.759259259259259,1923,6,95317,94
3361,94812,287.0,3.8068181818181817,2008,8,53872,121
3362,72890,968.0,4.086206896551724,1944,9,89992,104
3363,69704,838.0,4.065789473684211,2015,0,52889,117
3364,42208,16958.0,3.928571428571429,2000,7,50914,102
3365,49730,3114.0,3.7857142857142856,1951,9,81963,92
3368,51411,12501.0,4.375,1918,8,88537,68
3370,94731,31618.0,4.0,2012,9,99569,128
3371,74235,42232.0,3.75,1940,2,73555,60
3377,35966,22178.0,3.5,1959,9,86306,112
3379,53137,35412.0,3.4166666666666665,1991,9,81503,86
3380,39748,43463.0,2.5,1908,2,72987,81
3384,72251,8333.0,4.166666666666667,1912,2,75060,104
3385,90274,19259.0,2.6666666666666665,1948,4,65201,109
3386,102138,820.0,3.821428571428572,1916,5,97709,102
3387,98645,11718.0,3.4,1953,0,52356,71
3388,93148,8989.0,2.388888888888889,1911,5,72429,101
3390,91934,58048.0,1.5,1983,4,61886,122
3391,94321,26827.0,3.333333333333333,1909,9,81289,90
3392,98309,11157.0,2.4,1990,7,66557,101
3393,92834,28370.0,2.0,1961,9,78293,128
3394,92666,918.0,3.0,1973,0,93497,95
3395,93596,61178.0,2.8,2008,0,63771,64
3396,79588,11176.0,3.9,1935,6,98372,74
3397,82474,14900.0,3.45,1922,0,56468,71
3398,87755,11899.0,3.5,1961,3,61366,118
3399,89994,36536.0,3.0,1964,8,95819,101
3400,108526,18890.0,2.0,1920,6,79872,105
3401,88760,19736.0,2.0,1964,3,97532,97
3402,90219,123047.0,4.0,1984,0,83809,128
3404,46435,16535.0,3.083333333333333,2008,3,88204,116
3405,51994,10971.0,3.5625,1924,4,73027,120
3406,43379,23928.0,4.125,1935,5,82097,82
3408,195685,462.0,3.552941176470588,1924,2,90433,107
3409,195714,9532.0,3.0,2015,0,95664,106
3412,95800,2383.0,3.6875,1956,4,93247,88
3414,48316,53879.0,4.0,1956,7,83576,62
3415,72443,1396.0,3.25,2006,1,53160,90
3417,44517,11570.0,4.333333333333333,1941,2,85412,79
3418,103074,1541.0,3.533333333333333,1902,4,68831,68
3420,78718,17443.0,3.692307692307693,1991,0,66462,89
3421,77975,8469.0,3.805084745762712,2016,9,63828,106
3422,91939,27995.0,3.4375,1987,3,76573,82
3423,96054,36739.0,4.0,1964,0,95477,86
3424,97216,925.0,3.734375,1940,7,58054,94
3425,100168,41823.0,3.0,1999,8,65484,94
3426,102175,1713.0,3.4166666666666665,1951,6,70679,82
3427,62824,26170.0,1.5,1929,5,76819,105
3428,78950,30547.0,3.0,1944,0,78896,103
3429,99317,54825.0,4.0,1998,0,66812,118
3430,71402,13939.0,2.571428571428572,1952,8,95928,85
3431,82250,14373.0,2.5,1997,7,77654,77
3432,89003,24873.0,1.0,2018,1,65786,83
3434,109578,34746.0,4.0,2006,7,85479,115
3435,36775,996.0,4.15625,1938,8,83827,81
3436,101787,9079.0,2.5625,1977,1,64423,113
3437,101615,1496.0,5.0,1901,2,96939,117
3438,100758,1498.0,2.9722222222222223,1941,8,78086,65
3439,103060,1497.0,2.5,1962,7,95826,118
3440,108308,1499.0,1.6,1934,1,51409,85
3441,87985,1880.0,2.75,1961,5,77696,91
3442,90693,33762.0,2.5,1969,4,73650,93
3444,92675,11690.0,2.875,1943,4,69444,64
3445,77530,29143.0,2.833333333333333,1914,3,56273,118
3446,113133,35292.0,3.0,1962,3,77036,96
3447,28944,36652.0,5.0,1914,0,78560,70
3448,93105,801.0,3.660377358490566,2008,2,72454,80
3449,95238,104301.0,3.5,1938,1,61382,120
3450,107050,11520.0,3.2096774193548385,1969,3,89482,92
3451,61735,1879.0,3.6666666666666665,1941,7,93784,129
3452,165929,2085.0,3.0526315789473686,1978,1,82280,127
3453,195778,13539.0,3.0,1919,5,65257,123
3454,202402,16222.0,4.0,2006,5,55797,87
3456,191043,17078.0,4.5,1951,4,57207,107
3457,127349,37722.0,3.8333333333333335,1966,3,86201,61
3459,91142,33516.0,4.0,2013,2,88426,86
3460,61765,99008.0,3.0,1905,6,55683,77
3461,57261,9960.0,3.230769230769231,1926,5,54351,108
3462,27977,3082.0,4.359375,1992,9,61670,97
3463,110629,49338.0,1.0,1965,5,81134,118
3465,92079,52961.0,4.0,1900,8,61331,102
3466,107091,12187.0,3.4,1915,1,51458,80
3467,57163,24748.0,3.852941176470588,1949,7,69580,126
3468,54997,990.0,4.108695652173913,1979,9,81111,118
3469,53946,1908.0,4.541666666666667,1995,8,58047,96
3470,71411,9764.0,4.375,1963,9,92244,104
3471,75860,840.0,3.903225806451613,1944,5,56855,67
3474,117468,26689.0,4.0,1926,7,96963,124
3475,43924,25673.0,4.125,1941,2,79245,99
3476,99871,2291.0,3.9375,1914,3,55291,91
3477,112950,13531.0,3.55,1962,0,90835,64
3478,93378,16620.0,3.333333333333333,1907,8,93291,107
3479,89457,526.0,3.4761904761904763,2009,3,87955,112
3480,91445,13346.0,3.7142857142857135,1946,1,72075,63
3481,146882,243.0,3.960227272727273,1966,3,97791,124
3483,138749,10501.0,3.25,1922,3,95013,110
3484,192614,11478.0,2.636363636363636,2000,6,63684,88
3487,61619,6644.0,3.0,1911,5,89294,125
3489,102057,879.0,3.116279069767442,1919,4,79563,84
3490,68713,32613.0,3.0,1971,0,83013,116
3491,91579,39406.0,4.0,2001,4,55294,93
3492,17416,85689.0,4.0,1981,4,70782,90
3494,65126,17529.0,3.3461538461538463,2005,4,71121,87
3495,105267,40841.0,4.0,1924,4,55489,88
3496,95564,118098.0,3.5,1956,3,91720,72
3497,85919,1793.0,3.0,2012,2,68496,95
3498,77928,11327.0,3.923076923076923,1913,9,78695,121
3499,100157,1700.0,3.8777777777777778,2005,7,84209,124
3500,104928,54087.0,3.0,1968,1,62261,105
3501,89643,34322.0,3.875,1983,9,69712,128
3502,107630,41659.0,4.25,1946,8,59787,105
3503,69293,593.0,3.6,1992,2,89668,109
3504,74958,10774.0,4.092105263157895,1943,2,83549,67
3505,93640,10083.0,3.909090909090909,2018,0,96361,68
3506,79640,29786.0,3.625,1945,6,94118,75
3507,63374,11356.0,3.809523809523809,1900,9,79743,122
3508,75029,10747.0,4.0,1922,6,65721,110
3509,165643,38809.0,3.333333333333333,1969,8,89698,94
3510,186151,10559.0,3.5609756097560976,1906,9,58495,126
3511,217756,20697.0,2.0,1957,6,69270,129
3512,122459,2621.0,3.5526315789473686,1923,3,53690,97
3513,160797,10479.0,3.2857142857142856,2019,7,71300,60
3515,183503,49721.0,3.4,1966,8,82251,68
3516,51406,2006.0,3.0625,1944,5,61561,91
3518,119062,46625.0,2.0,1986,7,83154,83
3519,77572,17339.0,3.5,2018,0,58055,98
3520,59287,26879.0,2.6666666666666665,1952,5,73504,120
3521,97940,11305.0,3.909090909090909,1939,4,73094,104
3522,67698,48211.0,2.0,1947,7,94514,85
3524,82031,13665.0,3.852941176470588,1913,4,51727,71
3525,86927,12309.0,3.4,1976,7,82221,60
3526,98067,1552.0,3.5869565217391304,1926,0,97006,63
3527,93773,106.0,3.5660377358490565,1917,3,79506,92
3528,102713,10333.0,2.6785714285714284,1955,6,76282,75
3529,82934,11027.0,3.611111111111111,2007,7,72944,106
3531,99014,123757.0,2.0,1908,8,69915,127
3534,191754,10468.0,2.9375,1927,7,83605,103
3535,144084,1359.0,3.2450980392156863,1950,1,72746,60
3536,171433,4967.0,3.5,1905,6,59405,126
3537,149367,31776.0,2.833333333333333,1905,3,61406,66
3538,166175,10557.0,3.6666666666666665,1964,6,87861,96
3539,236216,27745.0,4.166666666666667,1916,8,95384,91
3540,160644,19214.0,3.0,1905,4,66084,115
3543,83833,13776.0,3.977272727272727,1957,1,72305,64
3544,102898,26291.0,3.6666666666666665,1961,3,79857,97
3545,68327,10784.0,3.75,1957,9,53136,85
3546,56687,10242.0,3.84375,1964,3,68719,96
3547,93776,27857.0,3.375,1998,7,83059,82
3548,51383,16347.0,3.96875,1995,0,82391,91
3549,48140,4825.0,3.4166666666666665,1978,1,97797,63
3550,85701,11654.0,3.6666666666666665,1908,3,51309,111
3551,74860,10518.0,3.911764705882353,1949,7,61495,126
3552,80487,11977.0,3.425925925925926,1964,4,54631,87
3553,176783,18041.0,4.0,1970,1,53202,96
3554,199725,14736.0,3.6666666666666665,1995,8,53061,87
3555,141926,3536.0,2.8793103448275863,1984,4,65412,105
3556,159097,1443.0,3.583333333333333,1927,0,98492,120
3557,104549,10424.0,3.5,1987,6,82310,69
3559,44837,28971.0,3.333333333333333,1904,2,58271,105
3560,77132,49096.0,4.0,1998,6,82964,94
3563,132910,9456.0,1.5,1984,0,58924,94
3564,158622,889.0,2.136363636363636,1936,7,91068,80
3565,198021,10564.0,3.363636363636364,1900,1,52414,68
3566,189584,15723.0,3.3181818181818183,1984,4,84635,64
3567,180837,19600.0,2.0,1928,8,81764,100
3568,162348,125537.0,3.0,1983,7,88935,104
3569,154421,452.0,3.357142857142857,1975,5,93985,86
3571,220100,36234.0,2.7,1908,6,74408,60
3572,106521,39283.0,1.5,1957,0,57749,79
3573,112634,65460.0,2.25,1987,3,59488,89
3574,115834,55667.0,0.75,1996,1,69228,84
3575,156460,31978.0,5.0,2015,0,85036,115
3576,93185,12476.0,4.0,2017,0,68206,61
3577,96324,5241.0,3.5,2008,1,59427,121
3578,172495,98.0,3.9658385093167694,1924,4,57886,72
3579,167203,21311.0,2.333333333333333,1928,0,76362,85
3580,153464,47724.0,5.0,1917,7,94588,91
3581,188674,11129.0,4.0,2016,8,67889,88
3584,85276,1058.0,3.625,1955,0,65017,119
3587,80923,16395.0,4.0,1947,1,52733,107
3588,68805,50627.0,4.0,1974,9,85738,65
3590,71772,38925.0,2.833333333333333,1947,0,73787,103
3591,85970,13105.0,3.305555555555556,1925,4,75367,90
3593,185183,5491.0,1.2105263157894737,1935,5,60377,83
3594,210616,10560.0,3.75,1946,0,53688,70
3596,156323,19419.0,1.0,2017,7,65464,88
3598,171359,10688.0,3.8333333333333335,2003,4,98101,123
3599,37514,17889.0,3.75,1926,9,78471,110
3600,54692,18228.0,3.25,1917,4,85349,70
3602,53848,18642.0,2.0,1921,0,50607,70
3604,56048,39391.0,3.8,2000,5,94032,96
3605,51818,18644.0,1.5,1977,5,53517,78
3606,41716,31516.0,4.111111111111111,2005,7,70716,106
3608,89791,5683.0,3.2586206896551726,1962,5,68859,121
3609,181786,113279.0,4.25,1954,2,94696,122
3611,36326,14906.0,3.0,2015,4,59829,69
3612,75232,16176.0,5.0,1922,9,92600,99
3613,96259,52770.0,3.0,1918,1,59955,61
3614,104438,12518.0,3.235294117647059,1999,8,50128,86
3615,130623,10567.0,3.0384615384615383,1993,3,91605,74
3616,217630,10642.0,2.5,2016,6,75894,129
3617,215129,9285.0,3.081081081081081,2011,8,93290,123
3618,196216,10569.0,3.25,1944,6,81870,77
3619,80881,21879.0,3.0,1991,2,99621,81
3620,119746,98502.0,3.0,2000,4,62334,67
3621,82933,21484.0,3.5,1968,6,61265,108
3622,66495,24918.0,4.0,1990,8,75575,87
3623,120755,955.0,2.969135802469136,1987,5,64607,121
3624,184894,8584.0,3.210526315789474,1990,6,81468,109
3626,154443,11332.0,3.8333333333333335,1933,6,57021,119
3627,55830,16093.0,4.333333333333333,1953,1,95041,121
3628,34742,29372.0,4.0,1942,6,68292,116
3629,15864,962.0,4.045454545454546,1919,2,90449,64
3632,39631,30588.0,4.0,1963,7,69644,69
3633,64757,668.0,3.6666666666666665,1976,8,77068,78
3634,58576,23518.0,3.4166666666666665,1962,2,96106,101
3635,76752,691.0,3.75,1975,0,95996,127
3637,89960,44018.0,4.0,1983,4,66244,93
3638,79574,698.0,3.565217391304348,1970,8,61177,105
3639,71807,682.0,3.5,1949,8,77811,119
3640,50598,28973.0,3.25,2013,7,67348,119
3643,36824,22994.0,3.5,1919,6,82500,72
3646,208003,9600.0,1.875,1929,3,53243,98
3649,80365,2768.0,3.136363636363636,1946,0,57683,107
3653,60371,21.0,4.1,1931,2,94909,85
3654,54953,10911.0,4.038461538461538,1932,5,78839,93
3655,70130,10102.0,4.5,1997,8,52196,105
3656,39589,30308.0,5.0,1952,4,58511,97
3657,43899,38688.0,4.5,1937,4,59458,124
3658,62168,26912.0,3.0,1996,9,93279,113
3659,50873,26278.0,3.0,1977,4,57721,97
3660,98143,26953.0,3.5,1928,2,74355,74
3661,100438,26954.0,3.0,1921,1,72251,77
3662,102728,26956.0,3.0,1970,6,56849,81
3663,107899,26957.0,3.0,1995,6,70344,91
3664,110916,26958.0,3.0,1997,3,63886,65
3665,132451,26959.0,4.0,1961,4,58455,111
3668,63518,6003.0,3.3846153846153846,1940,8,77663,101
3669,105466,23939.0,2.6666666666666665,1956,2,99427,73
3671,71230,11072.0,3.935483870967742,1946,0,85088,98
3672,71206,23069.0,3.5625,1928,1,95425,124
3673,92638,21299.0,3.5,1998,2,68331,62
3674,76044,38802.0,3.1666666666666665,1924,7,55544,101
3675,47673,13368.0,3.5454545454545454,1983,6,56212,117
3676,74486,985.0,3.5357142857142856,1980,5,91982,108
3677,103767,14002.0,4.3125,1996,9,55135,68
3678,48347,541.0,3.4,1979,1,96803,99
3679,82252,21137.0,4.625,1993,1,73356,89
3680,94980,36724.0,3.8333333333333335,2017,1,79239,107
3681,59578,938.0,3.7857142857142856,1966,7,68978,100
3682,70355,10648.0,2.7142857142857144,1988,3,83986,80
3683,86979,11368.0,4.291666666666667,1985,7,93813,93
3684,97322,10875.0,3.888888888888889,1986,0,89203,69
3685,89841,2075.0,3.6,1963,9,62368,67
3686,99582,1551.0,3.575,1940,8,59152,107
3687,95525,22500.0,3.5,1950,4,77085,114
3688,84522,10246.0,2.9166666666666665,1925,0,79751,106
3689,86129,19698.0,2.0,1931,1,99930,93
3690,89826,23919.0,2.0,1972,1,52695,115
3691,86143,18835.0,2.5,1901,3,54125,129
3692,90849,26554.0,3.5,1936,1,55970,80
3693,90190,15239.0,3.1,1901,4,67255,93
3694,98503,28165.0,2.333333333333333,1955,1,72702,95
3695,98502,28169.0,2.5,1941,0,75741,70
3696,91630,15762.0,4.333333333333333,1912,9,93697,125
3697,100403,169.0,2.8684210526315788,1965,2,57722,95
3698,93894,865.0,3.1875,1900,8,88728,111
3699,88172,9663.0,3.4545454545454546,1957,5,56577,101
3700,87004,26889.0,3.6666666666666665,1911,5,93772,101
3701,94631,10128.0,3.3125,1974,1,96295,108
3702,79501,9659.0,3.8285714285714287,2014,9,76554,67
3703,82694,8810.0,3.793103448275862,1964,3,63475,78
3704,89530,9355.0,3.3157894736842106,1909,0,52072,65
3705,99141,1727.0,2.7222222222222223,2015,6,58707,101
3706,92563,635.0,3.642857142857143,2016,9,93771,90
3707,91635,10068.0,3.05,1935,1,84642,64
3708,87262,11495.0,3.1666666666666665,1919,5,59651,60
3709,105428,11428.0,2.6666666666666665,1911,9,67005,74
3710,94612,10117.0,3.0,1948,9,71316,83
3712,102951,25562.0,3.4166666666666665,1936,9,58633,64
3713,100046,51763.0,3.75,2015,8,88572,87
3714,94882,73079.0,3.0,1917,3,97666,63
3715,92710,38921.0,3.0,1962,0,57963,105
3716,93011,35463.0,3.5,1913,0,59900,64
3717,187078,9679.0,2.7767857142857144,1975,2,72491,71
3718,179074,24587.0,3.0,1999,2,74841,123
3719,182295,51333.0,2.0,1971,8,73699,96
3720,145503,17771.0,3.5,1976,2,82436,108
3721,162711,31610.0,1.75,1966,3,72315,101
3723,99726,10264.0,3.9,2001,2,75149,89
3724,77362,31657.0,4.115384615384615,1984,6,86289,117
3725,82009,29204.0,3.125,1941,0,57498,112
3726,74156,17814.0,2.5,2003,8,97148,127
3727,93605,11879.0,3.5,1932,1,90971,65
3728,102592,21128.0,3.571428571428572,1983,3,82134,113
3729,67741,482.0,4.333333333333333,1918,7,86068,75
3730,71360,592.0,4.304347826086956,1958,6,75846,65
3731,82220,31593.0,4.0,1926,2,67213,75
3732,77588,12611.0,3.333333333333333,1924,5,93033,85
3733,70509,14328.0,3.7142857142857135,2016,7,57645,113
3734,82945,32047.0,3.625,1986,4,70784,122
3735,70666,9040.0,4.037037037037037,1953,5,57491,65
3736,43338,25364.0,3.642857142857143,1960,7,71936,105
3737,56195,43002.0,5.0,1971,2,53061,76
3738,72226,5121.0,3.6,1946,9,52074,98
3739,23622,195.0,4.666666666666667,1975,3,97769,102
3740,90728,6978.0,3.159090909090909,1959,7,75969,62
3741,69762,3133.0,3.8846153846153846,1976,7,72451,87
3742,15648,643.0,3.78125,2011,4,54967,70
3743,204175,10571.0,3.5,1953,8,83535,102
3744,162650,479.0,2.6923076923076925,1947,9,56237,68
3745,120913,7450.0,3.3043478260869565,1935,8,71774,71
3746,188030,31023.0,5.0,1936,0,84854,129
3747,186253,25636.0,3.2857142857142856,1933,2,79089,128
3751,120630,7443.0,3.429292929292929,2019,9,67291,87
3752,183505,2123.0,2.7674418604651163,1962,6,71398,113
3753,187393,2024.0,3.292307692307692,1943,3,95514,114
3754,131704,17711.0,2.1666666666666665,1984,2,60101,121
3755,177971,2133.0,2.952830188679245,1912,4,69698,81
3757,68230,25993.0,5.0,1997,7,92396,106
3758,97100,28774.0,3.5,1999,8,93765,81
3759,39404,46929.0,3.5,1940,9,70733,118
3760,76257,11598.0,3.5,1992,6,58290,62
3761,106469,9702.0,3.5,2016,4,68161,105
3763,89118,9873.0,3.4285714285714284,1929,5,82882,98
3764,101846,16820.0,2.1,1984,5,71248,88
3765,99797,14864.0,2.0,1950,1,64876,128
3766,87727,15379.0,3.333333333333333,1916,1,75466,69
3768,94792,27352.0,3.0,1919,5,84265,78
3769,72288,8348.0,3.2,2017,1,52809,80
3770,87175,24099.0,3.333333333333333,1979,8,86928,102
3771,71569,17897.0,3.25,1972,1,56647,115
3773,99800,16094.0,2.5,1922,1,59392,126
3774,102065,16096.0,2.25,2014,7,61314,61
3775,38718,20343.0,3.0,1939,8,77110,118
3777,93608,11822.0,2.25,1953,4,59286,77
3780,42897,37744.0,2.0,1979,8,74272,77
3783,159382,12706.0,3.928571428571429,1955,7,98168,126
3784,219854,4244.0,3.0,1957,1,71651,119
3785,175142,4247.0,2.581081081081081,1963,7,88640,73
3786,179116,20770.0,3.2,1915,9,53729,114
3787,215369,1050.0,3.75,1995,8,54533,125
